indicator,Multi_MAPE,Single_MAPE,Multi_RMSE,Single_RMSE,Multi_MAE,Single_MAE,Multi_R2,Single_R2,MAPE_Improvement,Better
contributing_family_members,20.669496868318213,18.45602850118132,7745.744607734086,8042.241611902906,2282.733328554829,2389.3798608468273,0.9256103366460067,0.9198062579156513,-2.213468367136895,Single
deprivation,100585.36347212945,4827.994478611555,33269.59365633807,27084.157137850234,8577.091280864079,3707.891908166255,0.9319193412481259,0.9548810061988366,-95757.36899351788,Single
empl_rate_ED0-2,4.830117239378099,4.813179097570034,2.986653305399256,2.6313671020721547,2.067928670433039,1.9305530599420029,0.9713840925484578,0.9777873292163767,-0.016938141808064966,Single
empl_rate_ED3-4,2.6158551715771994,1.4311634036177003,4.1695770205603715,1.3517094797584575,1.8062791869640349,0.9333167585065885,0.9579776358191434,0.9955836528888364,-1.1846917679594993,Single
empl_rate_ED5-8,2.857605147573841,1.7500573405089086,5.228340530472964,2.0674363610891073,2.2950749173322684,1.3477829601881728,0.9428677074997391,0.9910665704054314,-1.1075478070649327,Single
employees,6.424513334740094,6.479602166382116,62927.16217452299,36607.14705422575,31490.797138671875,22077.542031534533,0.9857743053438136,0.9951857464789486,0.05508883164202227,Multi
employment_full_time,7.046509078303119,6.810032586905355,35632.601060568406,42116.16484420415,20409.848925476075,22263.89229191568,0.9932061142995222,0.9905088066942602,-0.2364764913977635,Single
employment_full_time_pct,3.153963308923317,1.8057905419776037,3.095904151094888,1.646389013214034,1.8393525357182807,1.0676375488974696,0.9740147499509835,0.99265119360829,-1.3481727669457138,Single
employment_part_time,10.457170162847643,9.482254248941064,12971.953829579237,16873.5479780284,6998.869962565104,8701.10879313151,0.9906726483424064,0.9842180601555824,-0.974915913906578,Single
employment_part_time_pct,8.274181427282883,7.585201861816528,1.2977637723968942,1.1435259221725167,0.9034352256937139,0.7892640859546928,0.9856200778195321,0.988835037450629,-0.688979565466355,Single
fca_epl,60.57688025897983,60.83247595786353,0.36959361110526084,0.369458345133,0.19737146233015043,0.19644182272116345,0.33466589825674664,0.33515281465696667,0.2555956988837038,Multi
fca_no_epl,62.84685268536466,62.22566718611577,0.36187437061791516,0.3603940434944853,0.19152381527196308,0.18898143400731185,0.4253445294820436,0.4300364237148442,-0.6211854992488886,Single
housing,22.090486312370995,19.768066928372967,2.4461330663546303,2.0388675083451835,1.2642829480290723,1.0813330224468833,0.9107673758963981,0.9380071621102563,-2.3224193839980285,Single
involuntary_part_time,14.00559071265366,8.755845499090539,2540.3098056627355,3017.4517566445825,1270.4758538301785,1051.8967578259992,0.9969539112455934,0.9957021638486413,-5.24974521356312,Single
involuntary_part_time_pct,6.956973418214546,12.903209376898916,9.752985979362487,10.155887278465414,3.1475653416201537,3.086897631479899,0.8566670901433148,0.8445801584575269,5.946235958684371,Multi
involuntary_temporary,31.295113055737623,11.219012426049165,5613.951515272382,6477.677035948624,2233.226749021212,1819.4722493633585,0.9865073766008363,0.9820362225552403,-20.076100629688458,Single
involuntary_temporary_pct,32.950562967738534,23.157159514556096,5.863699359181331,3.8928931842979178,2.873024748640949,1.687868075899208,0.9889862051430311,0.9951455663743504,-9.793403453182439,Single
labour_force,8.842077288310564,5.46604689251431,47459.866022832495,62491.42421209486,27829.417279191814,27532.045833333334,0.9947595291381618,0.9909143052897239,-3.3760303957962554,Single
long_term_unemployment,16.50129551073748,15.369545338646404,4370.7105118242125,4112.974786552363,2197.2106754342717,2079.4657649739584,0.9527292751320072,0.9581398990514784,-1.1317501720910783,Single
long_term_unemployment_rate,10.196093335607511,11.054236191617651,3.7747095100430283,3.5299746599409225,2.7622817741567265,2.5511629339853923,0.9295311166154003,0.9383726497662452,0.8581428560101398,Multi
neets,14.020283976430456,9.862685437568363,9569.416462268215,6627.993537987578,4484.752875111898,3249.018715862204,0.9507931436131668,0.976394192442409,-4.157598538862094,Single
neets_pop_prc,12.19889970537519,9.78111265565731,2.5189045102005303,6.383207662430671,1.459485367198785,1.6235181241785082,0.9609929083775178,0.7495055493353415,-2.4177870497178815,Single
permanent_employment,8.22742130561958,9.616902600629414,73437.24530151428,78717.93754076435,31010.223072153727,29737.724128067017,0.982812501279564,0.980251808180625,1.3894812950098325,Multi
permanent_employment_pct,2.076797915911911,1.981862826145879,2.797464257868325,2.669045836576738,0.8825906699865914,0.8522219051931404,0.9960777818575305,0.9964296177423485,-0.09493508976603227,Single
persons_low_work,28884.102830215317,1375.955352589074,39720.62689081612,34369.32757373292,5744.896343303681,4122.634335905723,0.5530360636728666,0.6653565217573434,-27508.147477626244,Single
persons_risk_poverty,12459.153157264036,16.508843773785014,27704.862937882757,50540.770271621375,5114.863051522572,5838.230605323818,0.9003493801573841,0.6683716076211558,-12442.644313490251,Single
sector_a,16.217663244085145,14.792491764891412,14140.334359833285,12667.633030840032,5794.131727600097,4778.79961265682,0.9343664512510047,0.9473258572069269,-1.425171479193732,Single
sector_a_lq,9.686751125332052,8.878361238981526,0.13346457787090685,0.1275492514141109,0.08733329142480739,0.08089294860384917,0.9607841438434176,0.9641833061507599,-0.8083898863505246,Single
sector_a_pct,11.723822242739876,11.118211041209024,0.5856526160128697,1.0230604086474273,0.3013218121264502,0.48893039268793065,0.9903303675947381,0.9704925047460553,-0.6056112015308521,Single
sector_bde,17.61284446575609,19.159530795733186,3421.557261266356,4150.7650438289,1940.6978215535482,2263.6620589351305,0.9125406661204095,0.8712892439097406,1.5466863299770957,Multi
sector_bde_lq,13.215410584252876,13.530812474568252,0.1420849527522267,0.17064136340022867,0.0933889851446543,0.09882757117227564,0.9146138308543115,0.8768427508880613,0.31540189031537547,Multi
sector_bde_pct,13.176262086644517,12.159908018626837,0.30061749319652314,0.287529331805581,0.18198078720020283,0.1677810146382175,0.930641388208878,0.9365493311578722,-1.0163540680176801,Single
sector_c,8.828116793804384,8.035465247488679,14073.534908363905,20351.782076683732,8400.852959709167,9006.010094401041,0.9847977505469324,0.9682088416334887,-0.7926515463157049,Single
sector_c_lq,4.790013457204526,4.728661232463405,0.06174679262928966,0.059157161793086596,0.04357329838377734,0.039631742510716876,0.9793983342968896,0.981090145482616,-0.06135222474112148,Single
sector_c_pct,8.010062638236464,8.087965481490706,1.1112171756802756,1.0892055308502127,0.8087100826550523,0.7310138978830972,0.978831887782419,0.9796622027229438,0.07790284325424196,Multi
sector_f,7.697945977559874,11.554978415333405,5327.904490250856,5333.245061997292,3688.103369140625,3742.8031867388986,0.9817200477199197,0.9816833825260883,3.857032437773532,Multi
sector_f_lq,6.893347117572425,6.65598164429754,0.12186556457901075,0.11895211416590788,0.0751207313378652,0.0672030216422076,0.8798757331549056,0.8855507184049402,-0.23736547327488505,Single
sector_f_pct,6.835217294021274,7.896180106071771,0.669194311043274,0.6702259564167804,0.45807552217602715,0.44957299671173084,0.92557909561516,0.92534946078341,1.0609628120504964,Multi
sector_g,11.199496231376331,8.75256799546488,22719.773677722922,8855.316300538076,8107.332975260417,5798.958473030726,0.9262022925042559,0.9887890342549577,-2.446928235911451,Single
sector_g_lq,6.051950120571884,4.977383597004366,0.094821792234998,0.06289870918681607,0.05721433750250913,0.04457376461114347,0.893955443779607,0.9533388406213749,-1.0745665235675181,Single
sector_g_pct,6.06790096851253,5.1380667264610835,1.27788477544913,0.93871338787492,0.7720976671716975,0.6200850510175,0.9082145857844092,0.950471371318196,-0.9298342420514458,Single
sector_h,11.468895522243109,9.896598231541889,6364.375199101275,5394.458054244141,3427.4873706054686,3337.9139975291764,0.968868943689899,0.9776345341452904,-1.5722972907012203,Single
sector_h_lq,8.50233506138964,7.307990044318811,0.260456971206653,0.16255070453044385,0.0949779231496745,0.07450749332487454,0.5594089370291329,0.8283904612433161,-1.194345017070829,Single
sector_h_pct,9.219981831949365,8.442865134506649,1.3050323492765472,0.8073380647704944,0.5171755700627465,0.4323393515777588,0.6502366293155022,0.8661425245657798,-0.7771166974427174,Single
sector_i,13.052739188387855,11.199297973750602,10781.759673057535,10582.256307394227,3723.9407321739195,3834.4078776041665,0.940184481447593,0.9423776282285253,-1.8534412146372525,Single
sector_i_lq,9.15962423382307,9.37018451333592,0.14703403445928856,0.11276600711154444,0.09547035345853307,0.08187756882411981,0.8734243774257582,0.9255489666260341,0.2105602795128489,Multi
sector_i_pct,10.366375176860059,10.109085587563113,1.0114347365265377,0.6795468346833335,0.5223643502183019,0.412741715948048,0.8561404207171845,0.9350615611367832,-0.2572895892969454,Single
sector_jklmnu,10.760292102423582,10.238691423692488,34715.199784945085,26342.488851348025,15853.600540510814,12608.91144091998,0.9524572574331767,0.9726247242239624,-0.5216006787310947,Single
sector_jklmnu_lq,5.282693869544664,5.562908681359269,0.0632699892570839,0.06100399725671164,0.04221144920248538,0.040472167230031206,0.9740126865383474,0.9758408055531874,0.2802148118146046,Multi
sector_jklmnu_pct,5.832622316672363,5.75789340518511,1.4500314879967642,1.1144066824975816,0.8973034839671751,0.767496253527087,0.971103273121416,0.9829320562834043,-0.07472891148725333,Single
sector_opq,12.694310467789501,6.661992590936697,17233.650454085884,16495.03209543318,9936.57927192688,9554.260338695769,0.9863231162296251,0.9874703503949204,-6.032317876852805,Single
sector_opq_lq,4.8023752060308285,4.669613077603191,0.09232129046474513,0.09129336401320012,0.046739644163962125,0.039698239720662436,0.9123674160568109,0.9143079947841302,-0.13276212842763674,Single
sector_opq_pct,4.950901864036774,4.351723475872797,1.9376093533674275,1.582751168640903,1.2086774360394479,0.9995398671790606,0.9582457841308181,0.972139226257026,-0.5991783881639762,Single
sector_rst,12.889649656941984,11.269185316431575,10858.854415933958,5376.325665359453,4345.598728637695,3193.086623585166,0.9382001035166028,0.9848507594389221,-1.6204643405104107,Single
sector_rst_lq,9.622538529774838,8.81408569774759,0.10611540860470754,0.09594937770156604,0.07505258597755592,0.06455219720603735,0.9081500350362715,0.9249057959589877,-0.8084528320272483,Single
sector_rst_pct,10.32199591815099,9.674803341554739,0.5003879062077093,0.4649061833621698,0.38096815682821644,0.31875052847053637,0.9327913191241006,0.9419847181027502,-0.6471925765962505,Single
self_employed,10.927930317470063,10.60105809180393,12421.235909812678,9821.576325619395,7195.459184909264,6571.124644500414,0.9813482616959519,0.9883385626070512,-0.3268722256661319,Single
self_employed_with_employees,15.909146444103808,11.963248031418157,4667.8214608972285,4832.746284413785,2940.7312219965456,2910.9236540673337,0.9676798568950998,0.9653556200082836,-3.9458984126856516,Single
